Keyword;Position;Previous Position;Search Volume;Keyword Difficulty Index;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends;Timestamp
"bathroom interior design ideas";"42";"0";"40";"77.77";"2.85";"https://www.trendir.com/interiors/bathroom-interiors/";"0.00";"0.00";"0.52";"34400000";"0.22,0.22,0.33,0.56,0.33,0.33,0.44,0.33,0.33,0.78,1.00,0.56";"1508648495"
"wooden wall panels interior";"80";"0";"20";"76.00";"1.13";"https://www.trendir.com/decorative-panels-by-totalston/";"0.00";"0.00";"1.00";"3440000";"1.00,1.00,0.75,0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75";"1509490276"
"all white interiors";"15";"0";"30";"80.59";"2.23";"https://www.trendir.com/white-room-interiors-25-design-ideas-for-the-color-of-light/";"0.00";"0.00";"0.02";"63800000";"1.00,0.33,0.67,1.00,0.67,1.00,1.00,0.67,0.67,1.00,0.67,1.00";"1509386634"
"interiors designs";"34";"39";"10";"66.78";"13.62";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.90";"2680000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1510611886"
"interior living room";"62";"0";"70";"77.82";"1.41";"https://www.trendir.com/dark-and-cozy-living-room-interior/";"0.00";"0.00";"0.59";"254000000";"0.56,0.78,0.56,0.56,0.56,0.56,0.56,1.00,0.78,0.44,0.78,1.00";"1508535951"
"concept statement for interior design";"87";"0";"70";"61.97";"2.70";"https://www.trendir.com/lego-inspired-interior-decor/";"0.00";"0.00";"0.24";"1160000";"0.33,1.00,0.44,0.11,0.44,0.11,0.78,0.78,0.22,0.44,0.44,0.44";"1510328084"
"apartment interior design";"69";"0";"720";"84.56";"3.60";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.21";"162000000";"0.82,0.67,0.82,0.67,0.82,1.00,0.82,0.82,0.82,0.67,1.00,0.82";"1508867058"
"barn doors for interior";"69";"78";"260";"84.70";"1.30";"https://www.trendir.com/barn-doors/";"0.00";"0.00";"1.00";"73300000";"0.36,0.05,0.54,0.81,1.00,1.00,0.54,0.44,0.07,0.19,0.24,0.24";"1510696208"
"making interior shutters";"50";"0";"10";"78.92";"1.04";"https://www.trendir.com/modern-interior-shutters/";"0.00";"0.00";"1.00";"5770000";"0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,1.00,0.50,1.00,1.00";"1509248048"
"modern wood doors interior";"55";"60";"10";"65.30";"1.53";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"102000000";"0.33,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,1.00,0.33";"1510582509"
"interior wall coverings";"15";"0";"40";"64.27";"1.06";"https://www.trendir.com/unusual-wall-coverings/";"0.00";"0.00";"1.00";"11300000";"1.00,0.71,0.57,0.43,0.29,0.43,0.57,0.71,0.43,0.57,0.57,0.71";"1508640523"
"images of interior design";"73";"0";"40";"84.47";"14.10";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.39";"252000000";"0.29,0.43,0.71,0.57,0.71,0.71,0.43,1.00,0.43,0.57,0.71,0.57";"1508624417"
"modern interior double doors";"78";"83";"50";"73.51";"2.11";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"37500000";"0.78,0.56,0.44,0.11,0.44,0.22,0.22,0.78,0.22,1.00,1.00,0.56";"1510335090"
"outside interiors";"71";"0";"70";"57.84";"2.42";"https://www.trendir.com/outside-the-box-extravagant-interior-ideas-by-novogratz/";"0.00";"0.00";"0.11";"66500000";"0.43,0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29";"1510285203"
"ashley interiors";"38";"36";"140";"54.09";"1.79";"https://www.trendir.com/laura-ashley-interiors-new-off-the-wall-collection/";"0.00";"0.00";"0.14";"15300000";"0.82,0.65,0.65,0.82,1.00,1.00,1.00,0.65,0.65,0.82,0.82,0.82";"1510796075"
"interior beams";"34";"0";"40";"69.27";"1.13";"https://www.trendir.com/elegant-suburban-house-with-exposed-interior-wood-beams/";"0.00";"0.00";"0.85";"11900000";"0.71,0.57,0.43,0.29,0.43,0.43,0.57,1.00,0.57,0.71,1.00,0.71";"1508713520"
"interior wood door design";"57";"51";"50";"78.41";"1.02";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"129000000";"0.78,0.33,0.56,0.22,0.56,0.22,0.33,0.44,1.00,0.56,0.56,0.78";"1510237524"
"interior design for bedrooms";"30";"0";"40";"72.85";"6.58";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.36";"112000000";"0.57,0.43,0.57,0.57,0.71,1.00,0.43,0.43,0.57,0.43,0.71,0.71";"1508675588"
"modern glass interior doors";"48";"0";"30";"72.28";"2.13";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"4270000";"0.60,0.40,0.60,0.40,0.40,0.40,0.60,1.00,0.80,0.20,0.40,0.60";"1508719965"
"interior design ideas for bedrooms";"27";"0";"30";"80.74";"1.73";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.35";"23600000";"0.75,0.25,0.75,0.50,1.00,0.75,1.00,0.25,0.50,0.75,0.75,0.75";"1508715677"
"interior house ideas";"54";"0";"40";"81.73";"3.31";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.26";"4070000";"0.43,0.57,0.57,0.57,0.71,0.71,0.43,0.57,0.57,0.43,1.00,0.71";"1508679995"
"best interior decorating sites";"86";"83";"40";"76.76";"2.97";"https://www.trendir.com/";"0.00";"0.00";"0.77";"4130000";"0.56,0.33,0.44,1.00,0.44,0.22,0.22,0.22,0.78,0.44,0.44,0.78";"1510371183"
"interior barn doors for homes";"62";"0";"480";"81.21";"1.47";"https://www.trendir.com/sliding-barn-doors-for-the-home/";"0.00";"0.00";"1.00";"7260000";"0.25,0.30,1.00,0.37,0.25,0.30,0.25,0.30,0.25,0.25,0.45,0.68";"1509799387"
"bedroom interior decoration ideas";"69";"0";"10";"80.31";"2.53";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.41";"6720000";"1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00";"1509310691"
"contemporary house interior";"12";"0";"50";"70.97";"1.12";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.19";"3080000";"0.57,0.71,0.71,0.71,1.00,0.71,1.00,1.00,1.00,0.71,1.00,1.00";"1508553238"
"interior designs for apartments";"25";"0";"40";"85.30";"2.02";"https://www.trendir.com/interiors/apartment-interiors/";"0.00";"0.00";"0.40";"3280000";"0.43,0.43,0.29,0.43,0.71,1.00,0.43,0.29,0.29,0.71,0.71,0.43";"1508679095"
"where to buy interior barn doors";"86";"0";"40";"78.90";"1.16";"https://www.trendir.com/barn-doors/";"0.00";"0.00";"1.00";"3210000";"1.00,1.00,1.00,0.57,0.29,0.71,0.57,0.43,0.43,0.14,1.00,0.71";"1508678983"
"interior designs for bedrooms";"33";"0";"50";"74.72";"11.97";"https://www.trendir.com/modern-bedroom-design-ideas/";"0.00";"0.00";"0.68";"10200000";"1.00,0.29,0.57,0.29,1.00,1.00,1.00,0.71,0.71,0.71,1.00,0.71";"1508552793"
"small houses interior design ideas";"37";"0";"10";"85.30";"3.54";"https://www.trendir.com/small-wooden-homes-and-cottages/";"0.00";"0.00";"0.29";"5330000";"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510696725"
"interior modern door";"47";"0";"20";"62.75";"1.70";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"926000000";"0.33,0.33,0.67,0.67,0.33,0.33,0.33,0.33,0.67,1.00,0.67,1.00";"1509150480"
"stone veneer interior";"69";"0";"50";"65.81";"1.46";"https://www.trendir.com/interior-stone-veneers-by-eldo-1/";"0.00";"0.00";"1.00";"2300000";"0.71,1.00,0.71,0.71,1.00,1.00,0.71,0.57,0.71,0.43,0.71,1.00";"1508529557"
"unusual interior doors";"8";"0";"20";"49.30";"1.12";"https://www.trendir.com/unusual-interior-door-disguises-as-a-fridge/";"0.00";"0.00";"1.00";"2230000";"0.14,0.14,0.14,0.43,0.14,0.29,0.29,0.29,0.14,0.14,1.00,0.57";"1509404626"
"interior design ideas for studio apartments";"45";"0";"10";"79.23";"2.14";"https://www.trendir.com/small-studio-apartment-design-with-lots-of-cool-ideas/";"0.00";"0.00";"0.77";"2190000";"0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1509227028"
"modern luxury interior design ideas";"23";"0";"10";"66.79";"2.48";"https://www.trendir.com/interiors/";"0.00";"0.00";"0.24";"6820000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509296349"
"contemporary glass interior doors";"41";"33";"40";"65.71";"1.22";"https://www.trendir.com/modern-interior-doors/";"0.00";"0.00";"1.00";"7640000";"0.56,0.44,0.44,0.11,0.44,0.33,0.22,0.33,0.78,0.44,0.44,1.00";"1510404064"
"interior waterfall design";"43";"52";"10";"69.76";"4.96";"https://www.trendir.com/indoor-waterfall-from-harmonic-1/";"0.00";"0.00";"0.96";"32700000";"1.00,1.00,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00";"1510491730"
